1999,1,0
1999,2,0
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0
1999,9,0
1999,10,0
1999,11,0
1999,12,0
1999,13,0
1999,14,0
1999,15,0
1999,16,0
1999,17,0
1999,18,0
1999,19,0
1999,20,0
1999,21,0
1999,22,0
1999,23,0
1999,24,0
1999,25,0
1999,26,0
1999,27,0
1999,28,0
1999,29,0
1999,30,0
1999,31,0
1999,32,0
1999,33,0
1999,34,0
1999,35,0
1999,36,0
1999,37,0
1999,38,0
1999,39,0
1999,40,0
1999,41,0
1999,42,0
1999,43,0
1999,44,0
1999,45,0
1999,46,0
1999,47,0
1999,48,0
1999,49,0
1999,50,0
1999,51,0
1999,52,0
1999,53,0
1999,54,0
1999,55,0
1999,56,0
1999,57,0
1999,58,0
1999,59,0
1999,60,0
1999,61,0
1999,62,0
1999,63,0
1999,64,0
1999,65,0
1999,66,0
1999,67,0
1999,68,0
1999,69,0
1999,70,0
1999,71,0
1999,72,0
1999,73,0
1999,74,0
1999,75,0
1999,76,0
1999,77,0
1999,78,0
1999,79,0
1999,80,0
1999,81,0
1999,82,0
1999,83,0
1999,84,0
1999,85,0
1999,86,0
1999,87,0
1999,88,0
1999,89,0
1999,90,0
1999,91,0
1999,92,0
1999,93,0
1999,94,0
1999,95,0
1999,96,0
1999,97,0
1999,98,0
1999,99,0
1999,100,0
1999,101,0
1999,102,0
1999,103,0
1999,104,0
1999,105,0
1999,106,0
1999,107,0
1999,108,0
1999,109,0
1999,110,0
1999,111,0
1999,112,0
1999,113,0
1999,114,0
1999,115,0
1999,116,0
1999,117,0
1999,118,0
1999,119,0
1999,120,0
1999,121,0
1999,122,0
1999,123,0
1999,124,0
1999,125,0
1999,126,0
1999,127,0
1999,128,0
1999,129,0
1999,130,0
1999,131,0
1999,132,0
1999,133,0
1999,134,0
1999,135,0
1999,136,0
1999,137,0
1999,138,0
1999,139,0
1999,140,0
1999,141,0
1999,142,0
1999,143,0
1999,144,0
1999,145,0
1999,146,0
1999,147,0
1999,148,0
1999,149,0
1999,150,0
1999,151,0
1999,152,0
1999,153,0
1999,154,0
1999,155,0
1999,156,0
1999,157,0
1999,158,0
1999,159,0
1999,160,0
1999,161,0
1999,162,0
1999,163,0
1999,164,0
1999,165,0
1999,166,0
1999,167,0
1999,168,0
1999,169,0
1999,170,0
1999,171,0
1999,172,0
1999,173,0
1999,174,0
1999,175,0
1999,176,0
1999,177,0
1999,178,0
1999,179,0
1999,180,0
1999,181,0
1999,182,0
1999,183,0
1999,184,0
1999,185,0
1999,186,0
1999,187,0
1999,188,0
1999,189,0
1999,190,0
1999,191,0
1999,192,0
1999,193,0
1999,194,0
1999,195,0
1999,196,0
1999,197,81
1999,198,0
1999,199,0
1999,200,0
1999,201,0
1999,202,0
1999,203,0
1999,204,0
1999,205,0
1999,206,0
1999,207,0
1999,208,0
1999,209,0
1999,210,0
1999,211,0
1999,212,0
1999,213,0
1999,214,0
1999,215,0
1999,216,0
1999,217,0
1999,218,0
1999,219,0
1999,220,0
1999,221,0
1999,222,0
1999,223,0
1999,224,0
1999,225,0
1999,226,0
1999,227,0
1999,228,0
1999,229,0
1999,230,0
1999,231,0
1999,232,0
1999,233,0
1999,234,0
1999,235,106
1999,236,0
1999,237,0
1999,238,0
1999,239,0
1999,240,105
1999,241,0
1999,242,0
1999,243,0
1999,244,0
1999,245,0
1999,246,0
1999,247,0
1999,248,5
1999,249,0
1999,250,0
1999,251,0
1999,252,0
1999,253,0
1999,254,0
1999,255,0
1999,256,0
1999,257,0
1999,258,0
1999,259,0
1999,260,0
1999,261,0
1999,262,0
1999,263,0
1999,264,0
1999,265,0
1999,266,0
1999,267,0
1999,268,0
1999,269,0
1999,270,0
1999,271,0
1999,272,0
1999,273,0
1999,274,0
1999,275,0
1999,276,0
1999,277,0
1999,278,0
1999,279,1
1999,280,0
1999,281,0
1999,282,0
1999,283,0
1999,284,0
1999,285,0
1999,286,0
1999,287,0
1999,288,0
1999,289,0
1999,290,0
1999,291,0
1999,292,0
1999,293,0
1999,294,0
1999,295,0
1999,296,0
1999,297,38
1999,298,0
1999,299,0
1999,300,0
1999,301,0
1999,302,0
1999,303,0
1999,304,0
1999,305,0
1999,306,0
1999,307,0
1999,308,0
1999,309,0
1999,310,0
1999,311,0
1999,312,0
1999,313,0
1999,314,0
1999,315,0
1999,316,0
1999,317,0
1999,318,0
1999,319,0
1999,320,0
1999,321,0
1999,322,0
1999,323,0
1999,324,0
1999,325,0
1999,326,0
1999,327,0
1999,328,0
1999,329,0
1999,330,0
1999,331,0
1999,332,0
1999,333,0
1999,334,0
1999,335,0
1999,336,0
1999,337,0
1999,338,0
1999,339,0
1999,340,0
1999,341,0
1999,342,0
1999,343,0
1999,344,0
1999,345,0
1999,346,0
1999,347,0
1999,348,0
1999,349,0
1999,350,0
1999,351,0
1999,352,0
1999,353,0
1999,354,0
1999,355,0
1999,356,0
1999,357,0
1999,358,0
1999,359,0
1999,360,0
1999,361,0
1999,362,0
1999,363,0
1999,364,0
1999,365,0
